SampleName,Actinobacteria,Bacteroidetes,Candidatus_Saccharibacteria,Chloroflexi,Deinococcus-Thermus,Firmicutes,Fusobacteria,Lentisphaerae,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Unclassified_Bacteria,Verrucomicrobia
DRR171662,0.01930973204874477,0.46172741001876466,2.4602518818201694e-05,0.0,0.0,0.4889966386508557,0.013964484980188091,0.0,0.015010431596742018,0.0,0.0,0.0,5.341077261134721e-05,0.0
DRR171663,0.008821574213625026,0.7492675634527416,0.0,0.0,0.0,0.22526609532558745,0.0008160212337047616,0.0,0.014367186184527198,0.0,0.0,0.0,3.238475137729442e-05,0.00011319697853560607
DRR171673,0.0010792178148059373,0.4473185776194087,1.5341830862616685e-05,0.0,0.0,0.3936862399777124,0.0005849606934462956,0.0002409955975865729,0.15500355124384002,2.289219435358977e-05,0.00025278316314999554,0.0,1.248342445464114e-05,0.00012569741992624067
DRR171676,0.05805436538749494,0.28793162678319534,3.1507390845168074e-05,0.0,0.0,0.6208465553731185,5.6797042568116314e-05,0.0,0.03148448868198733,1.1993350225707315e-05,0.0,0.0,0.0002758542558456109,0.0
DRR171686,0.02120429672130314,0.3271733271742407,3.6073999752683646e-05,0.0,0.0,0.6460529419386176,0.0,0.0,0.0035483569745766406,0.0,1.2288300686954205e-05,0.0,0.0007683437036491387,0.0
DRR171689,0.04367067701352191,0.4322507033911554,0.0,0.0,0.0,0.5048475181097827,0.0,0.0,0.018017231966665548,0.0,0.00011545466210318225,0.0,1.3413218179567668e-05,0.0
DRR171691,0.006888200418462925,0.6576094886280447,2.5579830001299868e-05,0.0,0.0,0.30810661818252055,6.626811331088548e-05,0.0,0.012366461451002883,0.0,0.0,0.0,0.0012418938319883623,0.012375766793500477
DRR171694,0.13324454035971742,0.3462745497900143,0.0,0.0,0.0,0.5071479311018381,0.0,0.0,0.011845653314505255,0.0,0.0,0.0,0.0001981702864741251,0.0
DRR171698,0.02669884469726667,0.4653266231519275,0.0,0.0,0.0,0.48863727748502817,2.9192542040923808e-05,0.0,0.017267206106567054,1.1693163169839708e-05,5.2144256754134e-05,0.0,0.00011154161802669522,0.0004781875565398768
DRR171700,0.013244075830185664,0.4997074719927699,4.319897177314536e-05,0.0,0.0,0.47272546467705134,0.0,1.3774109295414687e-05,0.012627096717726796,0.0,3.1028575962974825e-05,0.0,0.0006033892833228374,3.0709666059939564e-05
DRR171705,0.05325735459263125,0.43333159017830153,0.0,0.0,0.0,0.47731231531695845,0.0,0.0,0.03434460984831787,2.538396139911741e-05,0.0,0.0,0.00011361629787240471,0.0002243950984270483
DRR171710,0.0026859183084642522,0.3597131476093744,1.7757193983975546e-05,0.0,0.0,0.606845369515091,1.8313538546991652e-05,0.0,0.02916750137814912,0.0,1.132972995899488e-05,0.0,0.0002286890295554098,0.0
DRR171711,0.00870934247563054,0.6471829037673855,2.136779130655023e-05,0.0,0.0,0.32113348023359617,4.585096486132002e-05,1.3932337948040766e-05,0.020207773624211167,1.9169539075232026e-05,0.0,0.0,0.001351334421491862,0.0
DRR171724,0.03201952750213339,0.6781962683631929,0.0,0.0,0.0,0.25884130813710016,2.1209314967152365e-05,0.0,0.02901479762497024,0.0,0.00046487056833376746,0.0,6.206497740381809e-05,0.0
DRR171725,0.0293425815585417,0.487986150461123,0.0,0.0,0.0,0.4677897667124805,0.0,5.1297061115060604e-05,0.011686381297770821,8.562832134890299e-05,4.371234242921159e-05,0.0,0.0012140284430354734,0.00017961390571154113
DRR171726,0.011899883822065539,0.5034928849463477,0.00011406720556225208,0.0,5.4736387366733e-05,0.47679043466868115,6.881571008557011e-05,0.0,0.005598104227748458,0.0,0.0,0.0,0.00030496079235228964,0.0
DRR171727,0.03535152298330086,0.5889389960788866,0.0,0.0,0.0,0.1626001384705429,0.0014531371974718153,0.0,0.21010035336962155,0.0,0.0002506600543812896,0.0,0.0,7.157378609275888e-05
DRR171733,0.009649103890264701,0.7385932492883974,5.810506731889747e-05,0.0,0.0,0.21317090141254108,0.0,0.0,0.03290838208506282,0.0,0.0,0.0,0.00015126607652162305,0.004305643232907823
DRR171737,0.060436967501445234,0.5031867611709131,2.1601295734853532e-05,0.0,0.0,0.39796573248087536,0.0008607517310776399,0.0,0.03624771682445557,8.38598748199302e-05,0.0,0.0,4.923125963359557e-05,0.0
DRR171741,0.002978842802522171,0.491746120943872,0.0,0.0,0.0,0.2583605511175353,1.362331467990034e-05,0.0,0.24356187597702333,1.17082287594457e-05,0.0012563132348664405,0.0,0.00033684609266967203,0.0
DRR171745,0.031081230352726388,0.39248756145295993,0.0007341539941940103,0.0,0.0005980410007244177,0.5116830592625287,0.0025443978264430987,0.0,0.05878787877543244,2.9013268394767055e-05,0.0,0.0,0.00027368520792056945,0.0
DRR171747,0.04878897622655702,0.22171617407967303,0.000155692965784051,0.0,0.0,0.7131838715445353,1.2043430659179514e-05,0.0,0.005262858817444315,0.0002647613647809256,0.0,0.0,0.006196629757731675,0.0028448870829297242
DRR171755,0.011645908455803133,0.6813246729980469,0.0,0.0,0.0,0.277153564971737,1.7268311257789082e-05,0.0,0.02831468763891397,0.0,0.0,0.0,0.0004002869217895842,2.464683626939356e-05
DRR171762,0.0290088194478747,0.72669331934665,0.0,0.0,0.0,0.20083748864195863,2.2974629470087092e-05,1.1492517015650687e-05,0.04185188003397175,1.5291562124856492e-05,1.1061893757221164e-05,0.0,6.023086546957614e-05,0.0
DRR171763,0.032170722302396405,0.26166643803537243,4.1321087641838576e-05,0.0,0.0,0.6112669628645879,0.0018549918959260656,0.0,0.09084712753632403,2.0536144308696508e-05,1.0337521645200473e-05,0.0,0.00019829868141829762,0.00025065415596199473
DRR171765,0.00487716022257296,0.23822056160166796,0.00012788747168744266,0.0,0.0,0.2518272916178448,0.0002181497541208356,0.0,0.5027304269219471,3.206396644109837e-05,0.0,0.0,0.0002123326692548452,0.0
DRR171770,0.005729055743255355,0.6367261267572433,0.0,0.0,0.0,0.35226771170020116,0.0,0.0,0.0037939932304383974,3.7108760529300714e-05,2.201129325095164e-05,0.0,2.555671125144569e-05,0.0
DRR171771,0.029036896717724456,0.3651432645784144,3.8158924452949734e-05,0.0,1.3041039839917468e-05,0.2599672775532805,0.0015449706742627295,0.0,0.3419627685312811,0.0,0.0001655358725375492,0.0,0.0006217716369516395,0.0
DRR171772,0.03804541127190402,0.4297655445289335,0.0,0.0,0.00020813490131841547,0.314665515684062,0.0010453606576730603,0.0,0.21475564087719987,0.0,0.0,0.0,4.394186520421569e-05,0.0
DRR171773,0.0691448200856378,0.4422202429323327,6.915146865656815e-05,0.0,0.0,0.46478899318706424,0.0,0.0,0.01558758876703272,1.2729391394790535e-05,0.0002535171308655515,0.0,0.006352451082049175,0.0
DRR171777,0.05510532954515977,0.37018298656925624,1.3091387213248994e-05,0.0,0.0,0.5401714655324427,0.0,0.0,0.03186670362346058,0.0,0.0,0.0,0.00043889632244530427,0.001085823495288055
DRR171779,0.009651695004982263,0.48542235304675774,0.0,0.0,0.0,0.449174833172631,0.0,0.0003632432007260714,0.0123285349040504,0.0,0.0001352650807348726,0.0,0.0013144919756217087,0.040058464966166454
DRR171782,0.038271670252395175,0.3555326479108422,0.0,0.0,1.048973101717532e-05,0.5928118623926656,0.00011323612840009296,0.0,0.010098024125596308,0.0,0.0,0.0,0.001318471513593577,0.0
DRR171783,0.04463859857190678,0.6947377025110323,0.0,0.0,0.0,0.25442856400344105,0.0004261075926210432,0.0,0.004380607407281229,0.0,0.0,0.0,0.0003131289891877709,0.0
DRR171786,0.043320526320358356,0.5963746334710003,5.265860285477774e-05,0.0,0.0,0.3147668306145711,0.0030437866302939036,0.0,0.04008291389808622,0.0,3.0361119707124214e-05,0.0,0.000157605828648752,0.0004782620181624169
DRR171791,0.1012289126964383,0.2913593143751314,0.0,0.0,0.0,0.5771897071485141,0.0,0.0,0.027857822551076057,0.0,0.0,0.0,0.00014366720782036765,0.0002455131389104224
DRR171793,0.013732902357480621,0.7046127180404951,0.0,0.0,0.0,0.23701890880148063,0.0,0.0,0.006482746846808472,2.982207181229845e-05,0.0,0.0,0.0008603138091790115,0.03609285808651337
DRR171796,0.038616095912338895,0.29090333810166646,4.3115095150744126e-05,0.0,0.0,0.5865475588015006,0.001139741867793779,0.0,0.08100219145140453,0.0,2.03758222241812e-05,0.0,4.322384313602579e-05,0.0
DRR171798,0.008945396288690989,0.7416627659926381,5.171610278039259e-05,0.0,0.0,0.15968859163877291,0.011005180973078826,0.0,0.077600557790159,0.0,0.0,0.0,9.890513554513336e-05,0.0
DRR171801,0.045828780083127796,0.6387231701999028,0.0,0.0,0.0,0.29699227612511314,0.0,0.0,0.012542010444891737,2.180341888179325e-05,8.631499841452219e-05,0.0,4.745188894989577e-05,0.004424221157670441
DRR171802,0.00906979085521409,0.3009503950649854,0.0006690950841365102,0.0,0.0,0.5037089473375821,0.014071769019161625,1.8609852684990962e-05,0.1675843254607867,0.0,0.0020225254639582367,0.0,0.00017701423855509373,0.0
DRR171807,0.0014804791383442356,0.6823040780557333,1.5821554107470875e-05,0.0,0.0,0.24380879943663025,0.023970883056266497,0.0,0.04714805672286944,0.0,0.0,0.0,1.0258526918931502e-05,0.0
DRR171810,0.07798466439975507,0.42311901251999506,5.766895581666565e-05,0.0,0.0,0.4733229118645857,1.1905328297351046e-05,0.0,0.006422396201395909,0.0,0.0014085172913100496,0.0,0.00014128486751085597,0.016277645901463286
DRR171812,0.04322658341394146,0.3920972928806964,0.0,0.0,0.0,0.5495354608267105,1.3716553996145559e-05,0.0,0.012632435356898068,1.2069123502060498e-05,0.0,0.0,3.4711535881781536e-05,0.0012064371612723443
DRR171813,0.02122954329222085,0.3470977558266483,0.0,0.0,0.0,0.5853412135548918,0.02400529306702716,2.8222893750709253e-05,0.01843989108674039,0.00010481830706937807,0.0,0.0,0.0023642157094405105,0.0
DRR171816,0.09042265095956217,0.6938116662919324,2.405446368943017e-05,0.0,0.0,0.2108774967070503,5.279386210477614e-05,0.0,0.0003024154142917717,0.0,0.0,0.0,0.0,0.003327838097725383
DRR171817,0.009670422156278918,0.23802030678515326,0.0,0.0,0.0,0.4321445787007133,0.0,0.0,0.3182218033894382,0.0,0.0,0.0,3.130624654122333e-05,0.0002507614202978096
DRR171953,0.06560970547614896,0.25510080079051045,3.380343855477409e-05,0.0,0.0,0.6293871394633599,0.012543883014304888,0.0,0.031876621946098915,0.0006828920927765167,1.3961972316681161e-05,0.0,0.0032853359959408393,0.0
DRR171954,0.04266167951894716,0.4328595753890672,1.5788360438814817e-05,0.0,0.0,0.5088152753880255,2.3540764284728128e-05,0.0,0.011759559018705644,0.0,0.0,0.0,0.002260560186184175,0.0003785143994132998
DRR171957,0.06388710540246707,0.19786294204594268,3.087572349698225e-05,0.0,0.0,0.7324328884540456,3.070723560748192e-05,0.0,0.003960792342963099,8.172882080453266e-05,0.0,0.0,0.0003423463941378121,0.0
DRR171959,0.07244782611104597,0.4147542735389979,3.302454750810182e-05,0.0,0.0,0.4921538604535761,1.2603385074326453e-05,0.0,0.01819512462430671,3.5350783649599956e-05,0.0,0.0,0.0010202672882555445,0.0
DRR171964,0.056620860200837994,0.4406539360401392,0.0,0.0,0.0,0.3665000812791004,0.0,0.0,0.050099060281723805,1.3857013470043673e-05,9.55565307245685e-05,0.0,0.00018355835045607373,0.08414965382899739
DRR171965,0.01829051453315966,0.35251610311479986,2.330361410576337e-05,0.0,0.0,0.4134881752921588,0.16056970248886332,0.0,0.05381383736416855,0.0,0.0,0.0,1.8330373233280303e-05,0.0
DRR173016,0.07981305597689102,0.652533063004906,1.3240136345043447e-05,0.0,0.0,0.25772861312543527,0.008210706003652141,0.0,0.00046047071750943255,0.0,0.0,0.0,3.291283055096836e-05,0.0
